,group_id,seq,is_chiitoi
13557,463891363,"['E_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D7m' 'RRed' 'PRed'
 'L8p' 'A2s' 'AWest' 'PSouth' 'LGreen' 'PWhite' 'L1s' 'R6m' 'LRed' 'L2s'
 'A1p' 'P9p' 'A3m' 'RRed' 'A2m' 'P3p' 'ASouth' 'RNorth' 'L3m' 'RWhite'
 'R2m' 'L1p' 'P2p' 'A8s' 'PSouth' 'L9s' 'RWest' 'P8s' 'P1m' 'L1m' 'PNorth']",0
13558,463891369,"['S_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D6m' 'R5s' 'P1s'
 'R2m' 'L9p' 'L5m' 'A3m' 'A6m' 'LSouth' 'R8m' 'R8p' 'A1s' 'L1s' 'L9s'
 'LNorth' 'A9s' 'AWest' 'P6m' 'RSouth' 'REast' 'P3p' 'A7s' 'L9p' 'REast'
 'L7s' 'R2s' 'PSouth' 'P7m' 'AWhite' 'R3s' 'L2p' 'L9m' 'PWest' 'RNorth'
 'PRed' 'LWest' 'R7p' 'LRed' 'PRed' 'P1s' 'LEast' 'LWest' 'P1m' 'R2s'
 'P9m']",0
13559,464c24a810,"['S_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DEast' 'R9m' 'L1p'
 'PWhite' 'A8m' 'PSouth' 'A3m' 'R1s' 'A3m' 'P1p' 'P8p' 'AWest' 'P1s' 'L3p'
 'REast' 'AWhite' 'PWest' 'A9s' 'L1p' 'RSouth' 'L7m' 'LRed' 'R9s' 'R2s'
 'L9s' 'R1m' 'PEast' 'L5m' 'P2m' 'A4m' 'P4m' 'RNorth' 'R1m' 'A4m' 'A7s'
 'LNorth' 'P9m' 'R4s' 'RRed' 'P1m']",0
13560,464c24a82,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D4s' 'L1p' 'R1p'
 'R2s' 'A5s' 'A5m' 'A1m' 'L2s' 'ASouth' 'L5m' 'LSouth' 'R1m' 'PWest'
 'LWhite' 'AEast' 'A4m' 'P5m' 'L8m' 'LNorth' 'A3p' 'PRed' 'AEast' 'A4m'
 'A3s' 'L2s' 'L8p' 'R1s' 'L4m' 'LWest' 'L3s' 'P7p' 'A9p' 'R8p' 'A1s' 'L9s'
 'RSouth' 'A6p' 'RWest' 'R3s' 'LNorth' 'RNorth' 'A2m' 'R9p' 'ARed' 'R8p'
 'A6p' 'PEast']",0
13561,464c24a83,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D1p' 'P2s' 'A8s'
 'P9s' 'R1s' 'PNorth' 'LGreen' 'L2s' 'A3m' 'A9s' 'L3s' 'R1s' 'R8p' 'P1m'
 'R9m' 'R6p' 'L3m' 'LNorth' 'LNorth' 'R9p' 'A2s' 'PSouth' 'L7p' 'PEast'
 'RRed' 'P2s' 'P1s' 'L9s' 'LWhite' 'P1m' 'LWest' 'R8p' 'A4m' 'L9p' 'LEast'
 'P5p' 'PWhite' 'P6s' 'ARed' 'A1s' 'RGreen' 'RNorth' 'PWest' 'L1p'
 'RWhite' 'RSouth' 'LEast' 'LEast' 'L3m' 'R9m' 'L1p' 'P9s' 'A6s' 'R7m'
 'R8m' 'P9m']",0
13562,464c24a85,"['E_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D8s' 'L4m' 'LGreen'
 'LRed' 'A9p' 'PGreen' 'RWhite' 'R1m' 'R3s' 'PWhite' 'L2s' 'P1p' 'RNorth'
 'P9s' 'A1s' 'AEast' 'R9s' 'A8p' 'A3s' 'P9m' 'PEast']",0
13563,464c24a86,"['S_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '1_OR' 'DNorth' 'RRed'
 'A9s' 'RGreen' 'A6p' 'P9s' 'P2s' 'LWest' 'R8s' 'P7p' 'L6s' 'A1s' 'AWhite'
 'R3m' 'PEast' 'PSouth' 'R9m' 'R3m' 'AEast' 'PGreen' 'PGreen' 'R1s'
 'LWest' 'RWhite' 'RNorth' 'RWest' 'A8p' 'R8s' 'A4m' 'A9p' 'LSouth' 'R1s'
 'P8p' 'L7p' 'RNorth' 'P2s']",0
13564,464c24a87,"['S_Round' 'E_Seat' 'WU20' '3rd' 'no_riichi' '1_OR' 'D5m' 'A9p' 'PSouth'
 'RWhite' 'PWest' 'R9p' 'R3m' 'R8p' 'P8s' 'PWest' 'P8p' 'L2m' 'A5s' 'L8m'
 'P1s' 'LSouth' 'RNorth' 'AEast' 'P9p' 'L1p' 'L3m' 'P2s' 'R8p' 'A8m'
 'LWhite' 'P5s' 'P1m' 'L5p' 'L7m' 'R7p' 'R5p' 'L6s' 'L1p' 'LNorth' 'P1p'
 'R1m' 'RWest' 'L5s' 'RGreen' 'P9s' 'P7s' 'AWhite' 'R5m' 'L2m' 'L5m' 'P4m'
 'P7p' 'L1p' 'PWhite' 'P2s' 'P8p']",0
13565,464c24a89,"['S_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D9m' 'A6m' 'A4p'
 'A2p' 'PWest' 'P3s' 'RRed' 'A8p' 'P4m' 'L3m' 'PEast' 'L7m' 'A8m' 'A4s'
 'L8s' 'R9p' 'R1m' 'A5p' 'A6m' 'R7m' 'R5p' 'P8m' 'LWhite' 'LGreen' 'R2s'
 'L4m' 'R5s' 'R5s' 'LRed' 'RGreen' 'AGreen' 'R2p' 'A1m' 'A9s' 'RSouth'
 'L3m' 'A2m' 'R9m' 'LEast' 'P8m' 'R6m' 'A9m' 'PWhite' 'ANorth' 'LWhite'
 'L9s' 'P1m' 'R1s' 'RRed' 'L3s' 'A2m' 'LWest' 'A4p' 'PSouth']",0
13566,465bc3eb0,"['E_Round' 'W_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D5p' 'P8s' 'LNorth'
 'A6p' 'L6m' 'L1p' 'PNorth' 'LEast' 'ARed' 'R2p' 'R5s' 'A3p' 'R8s' 'P8s'
 'P9m' 'AWest' 'PWhite' 'PNorth' 'P9s' 'R6p' 'A9p' 'RSouth' 'L3m' 'RSouth'
 'AWhite' 'L3p' 'A9s' 'L3p' 'PEast']",0
13567,465bc3eb2,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D8m' 'L6s' 'PRed'
 'A9s' 'A2s' 'R9p' 'AEast' 'PWhite' 'PEast' 'LGreen' 'L1m' 'LEast' 'R2p'
 'AWest' 'RGreen' 'R9s' 'A5p' 'A1p' 'LNorth' 'A6p' 'P9m' 'P8s' 'P1s'
 'RNorth' 'P9m' 'R1p' 'A1s' 'PWest' 'R8s' 'LWhite' 'A3s' 'AGreen' 'P9p'
 'A5m' 'L9s' 'LNorth' 'R1m' 'RWest' 'PNorth' 'A8p' 'R3s' 'PSouth']",0
13568,465bc3eb3,"['E_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D5m' 'RWest' 'A2s'
 'LSouth' 'R8p' 'P1p' 'AEast' 'L3p' 'R9p' 'P9m' 'RWest' 'P9p' 'A3s' 'A4p'
 'R8m' 'R1m' 'L1s' 'A7s' 'L8s' 'RNorth' 'LWest' 'L8p' 'P8s' 'LWhite' 'R5p'
 'A9m' 'A2s' 'P7s' 'A9m' 'P1m' 'R5p' 'P8s' 'R1s' 'L9p' 'PSouth' 'ANorth'
 'L9m' 'R2p' 'P6s' 'P8m' 'A7p' 'P9s' 'PWhite' 'REast' 'A2m' 'LNorth' 'R4s'
 'RRed' 'PEast' 'L7s' 'L5p' 'P4m']",0
13569,465bc3eb4,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '1_OR' 'D6p' 'LEast'
 'AWhite' 'L9m' 'ANorth' 'LEast' 'R6m' 'L6p' 'ARed' 'A2s' 'LWest' 'L2p'
 'L9p' 'R3s' 'P2p' 'PRed' 'L4p' 'A4p' 'P2s' 'PNorth' 'L4p' 'PEast'
 'AWhite' 'A1s' 'P1p']",0
13570,4678485f0,"['E_Round' 'N_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D5s' 'A4p' 'R3s'
 'L8p' 'PGreen' 'ANorth' 'L1m' 'P1m' 'L9p' 'R8m' 'P9s' 'P4m' 'L9p' 'L1s'
 'A6m' 'A5s' 'L1s' 'PWest' 'P1m' 'L9m' 'A1p' 'A8m' 'REast' 'L9p' 'LWhite'
 'LEast' 'P3p' 'P5s' 'RSouth' 'A2m' 'RWhite' 'ARed' 'PSouth' 'RRed' 'P4s'
 'R4m' 'P1p' 'P1m' 'R8s' 'A9s' 'P2m' 'R7p' 'RGreen' 'LNorth' 'AGreen'
 'LWest' 'RWhite' 'L4p' 'A8s' 'A4p' 'RWest' 'A4m' 'LGreen' 'RRed' 'AWest'
 'P2m' 'L2m' 'LRed' 'L1s' 'ANorth' 'R7m' 'A8p' 'PSouth']",0
13571,4678485f10,"['S_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D2s' 'A1p' 'R9m'
 'RNorth' 'P2p' 'L2p' 'REast' 'P7s' 'R6p' 'AWhite' 'RWhite' 'AWest' 'P9p'
 'P8m' 'L1s' 'P5m' 'R9s' 'LWest' 'ARed' 'L5m' 'L1p' 'L4m' 'P4m' 'LSouth'
 'A4s' 'A7s' 'R2m' 'R9m' 'L4m' 'P8p' 'R9p' 'P5s']",0
13572,4678485f11,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '2_OR' 'D2p' 'A6m' 'LRed'
 'A3m' 'P3p' 'P9p' 'L7m' 'P1m' 'A3m' 'LNorth' 'PSouth' 'PEast' 'AEast'
 'P2s' 'RNorth' 'PRed' 'AWest' 'A4s' 'PWest' 'P9s' 'PGreen' 'R1s' 'RGreen'
 'A8s' 'PNorth' 'R1p' 'A5m' 'RSouth' 'P4m']",0
13573,4678485f2,"['E_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'DSouth' 'L7p' 'A8s'
 'PSouth' 'A2s' 'AGreen' 'LRed' 'PSouth' 'L8p' 'L8p' 'P9p' 'R2s' 'RWhite'
 'L1s' 'R1s' 'R2s' 'R3s' 'A6s' 'L9s' 'REast' 'A6m' 'P7s' 'RSouth' 'R3s'
 'RGreen' 'RRed' 'A4p' 'R8m' 'L9m' 'P8m' 'LGreen' 'LNorth' 'A9p' 'AEast'
 'L2s' 'LNorth' 'R8s' 'PWest' 'LWest' 'REast' 'P2p' 'LWhite' 'AWest'
 'RWhite' 'A1p' 'L2p' 'A8s' 'LEast' 'PWhite' 'L5p' 'A3m' 'PRed']",0
13574,4678485f4,"['E_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'DWhite' 'A8s' 'R9m'
 'ASouth' 'L8m' 'R1p' 'R8s' 'A6p' 'P6p' 'RWest' 'PNorth' 'ANorth' 'P1m'
 'RWhite' 'PRed']",0
13575,4678485f5,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2s' 'REast' 'L5m'
 'A8p' 'R8m' 'P7p' 'RWest' 'P6p' 'A5s' 'P2p' 'A1m' 'PWhite' 'R2m' 'L3m'
 'A1m' 'P9m' 'P6p' 'L1p' 'L8p' 'P1m' 'A8m' 'R1m' 'A1p' 'R8p' 'RNorth'
 'P9p']",0
13576,4678485f6,"['E_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2m' 'P6m' 'R9s'
 'LEast' 'L8m' 'L8s' 'PNorth' 'A6p' 'P5m' 'LRed' 'R9p' 'LNorth' 'PEast'
 'R8p' 'P5m' 'AGreen' 'AWest' 'L7p' 'PSouth' 'R9m' 'A1s' 'RGreen' 'REast'
 'A9m' 'L1m' 'ANorth' 'P7s' 'P9m' 'P1s' 'L9s' 'L5s' 'P8s' 'PSouth' 'A9p'
 'RRed' 'P8p' 'L8s' 'L9s' 'P2p' 'LGreen' 'PGreen' 'P7s']",0
13577,4678485f7,"['S_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '1_OR' 'D5m' 'A7m' 'ARed'
 'ANorth' 'R1m' 'P5s' 'AWest' 'R9s' 'L4p' 'A7m' 'R2s' 'R2s' 'PEast' 'RRed'
 'A6p' 'A9m' 'PSouth' 'PNorth' 'P6s' 'RWest' 'L6s' 'P1p' 'AWhite' 'RWhite'
 'R9s' 'PGreen' 'P9m' 'P9p' 'RSouth' 'P1m' 'P2m' 'R4s' 'R1s' 'R1s' 'P8m'
 'LEast' 'LWest' 'A6s' 'LRed' 'LWhite' 'R9s' 'P5s']",0
13578,4678485f8,"['S_Round' 'N_Seat' 'WU20' '1st' 'did_riichi' '0_OR' 'D2s' 'A8p' 'P6p'
 'L1p' 'PGreen' 'R8s' 'A2p' 'PSouth' 'LGreen' 'LRed' 'P6p' 'RRed' 'R6p'
 'L9m' 'A9m' 'L7s' 'PWhite' 'A1p' 'A5m' 'P8p' 'PWest' 'LNorth' 'A9p'
 'ASouth' 'P6m' 'PNorth' 'A2m' 'P7s' 'ASouth' 'R2p' 'ANorth' 'R3m' 'L8p'
 'RWhite' 'P9p' 'R3m' 'P1m' 'A4p' 'RGreen' 'RGreen' 'R8s' 'L9m' 'R1s'
 'P1m' 'AEast' 'A7s' 'P7p' 'A1p' 'RWhite' 'R3m' 'PNorth' 'P9m']",0
13579,4678485f9,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '1_OR' 'D1p' 'P3s' 'R9p'
 'P1s' 'A3m' 'L1m' 'R7s' 'P3s' 'LEast' 'RNorth' 'R4s' 'PSouth' 'R1s' 'R7m'
 'P7s' 'R8s' 'ANorth' 'PGreen' 'PNorth' 'R2m' 'R8p' 'L6p' 'A3s' 'P1m'
 'P1m' 'R1p' 'R1s' 'A1s' 'L1m' 'PEast' 'P2m' 'LWest' 'A8m' 'R6m' 'REast'
 'L9s' 'P5m' 'R7p' 'LWhite' 'P5p' 'LWest' 'LEast' 'L6m' 'PGreen' 'A8p'
 'R6m' 'L8p' 'L9s' 'PWest' 'P2s' 'A5m' 'P9s' 'RWhite' 'P9m']",0
13580,468a021a0,"['E_Round' 'N_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D4m' 'R3s' 'LGreen'
 'RSouth' 'A9s' 'P2s' 'R3s' 'R2s' 'RWhite' 'P1p' 'L9m' 'L8s' 'R8m' 'A3p'
 'PWhite' 'A7s' 'P9p' 'L8s' 'RSouth' 'LNorth' 'LWest' 'A1p' 'P1s' 'AWest'
 'A2m' 'A9m' 'A3p' 'LRed' 'LGreen' 'PSouth' 'R7s' 'A4s' 'RNorth' 'P8m'
 'P5p' 'A8m' 'L1p' 'R9s' 'LGreen' 'PWest' 'LWhite' 'A2m' 'P5s']",0
13581,468a021a1,"['E_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DEast' 'PGreen'
 'AGreen' 'A1m' 'R2s' 'RWhite' 'A1s' 'R1s' 'A8m' 'RNorth' 'A4m' 'LRed'
 'A1s' 'AWest' 'A1m' 'L8m' 'LWhite' 'P5m' 'R2p' 'P3m' 'P2s']",0
13582,468a021a11,"['S_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D4p' 'RGreen' 'P8m'
 'L1p' 'P2s' 'L8m' 'RWhite' 'L5m' 'ASouth' 'L9s' 'A9m' 'A8p' 'R7p' 'R3s'
 'RRed' 'L4m' 'L1p' 'A3s' 'A2m' 'PNorth' 'RRed' 'A1m' 'P1p' 'R1m' 'P9p'
 'PGreen']",0
13583,468a021a13,"['S_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DWhite' 'P1s'
 'AEast' 'P9s' 'R6m' 'L8p' 'R9m' 'L3s' 'PGreen' 'REast' 'P9s' 'P1m' 'R8s'
 'ARed' 'R9p' 'L5s' 'ASouth' 'P9m' 'L2p' 'L1p' 'L6p' 'A3p' 'AWest'
 'PSouth' 'A2m' 'RGreen' 'P8s' 'A7s' 'A8m' 'L1m' 'RWest' 'A9p' 'A2m'
 'AEast' 'R6s' 'A4s' 'LGreen' 'L7p' 'L7p' 'P9s' 'L8m' 'L1p' 'L6m' 'R3p'
 'RWhite' 'P1s' 'L4p' 'RRed' 'P9m' 'RRed' 'LWhite' 'A5m' 'RNorth' 'L3p'
 'PRed' 'A1m' 'PEast']",0
13584,468a021a14,"['S_Round' 'W_Seat' 'WU20' '1st' 'did_riichi' '0_OR' 'D2m' 'A3s' 'ASouth'
 'L1m' 'A3p' 'PRed' 'PWest' 'L9m' 'A5s' 'A1s' 'LRed' 'R8s' 'L8s' 'PWhite'
 'P7s' 'R5m' 'LWhite' 'PRed' 'A2s' 'L6s' 'A1m' 'PGreen' 'LEast' 'LGreen'
 'AGreen' 'AEast' 'L5m' 'LWest' 'P1p' 'P1m' 'ANorth' 'LNorth' 'PEast'
 'L9m' 'L2m' 'R5s' 'PSouth' 'LNorth' 'P8m' 'L9m' 'A7s' 'LGreen' 'A8s'
 'P8m' 'AWest' 'AWhite' 'A1p' 'L1p' 'P3p']",0
13585,468a021a15,"['S_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D4s' 'P9s' 'L6m'
 'ANorth' 'A2s' 'R6p' 'RSouth' 'P5s' 'P4s' 'RGreen' 'ARed' 'LEast' 'A8p'
 'A5p' 'L1p' 'L1p' 'RWest' 'P2s' 'RWest' 'A1p' 'R9s' 'A8p' 'LSouth'
 'PSouth' 'ASouth' 'R1s' 'LGreen' 'L9m' 'ANorth' 'A5s' 'ANorth' 'PWest'
 'LRed' 'LWhite' 'A2s' 'L1m' 'RWhite' 'P9p' 'RWest' 'L1s' 'P1p' 'P3s']",0
13586,468a021a2,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DGreen' 'P1p' 'A8m'
 'L3m' 'LSouth' 'P7s' 'P8m' 'LWest' 'PWhite' 'R2s' 'A2s' 'L8s' 'L7s' 'L1m'
 'ANorth' 'A7m' 'P9m' 'AEast' 'R2m' 'RNorth' 'A9s' 'L9m' 'L7m' 'A9m'
 'RNorth' 'P9p' 'RSouth' 'R9s' 'R1s' 'L2s' 'R7m' 'R4m' 'P8p' 'AGreen'
 'R6m' 'P1m' 'A1s' 'P9s' 'R1m' 'L7s' 'P9s' 'PEast']",0
13587,468a021a3,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'did_riichi' '1_OR' 'D7p' 'PWhite'
 'A6s' 'ARed' 'LWhite' 'PWest' 'AEast' 'A4p' 'P2p' 'R3s' 'ANorth' 'RGreen'
 'AWest' 'R2s' 'PGreen' 'LSouth' 'R3p' 'RWest' 'PRed' 'A2m' 'P1m']",0
13588,468a021a4,"['E_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D8m' 'A1s' 'RWest'
 'L9m' 'PRed' 'PWest' 'A5p' 'R1p' 'LSouth' 'P4p' 'R4p' 'L8p' 'L9p' 'A9m'
 'P4m' 'RWest' 'L3p' 'LWhite' 'R9m' 'RWest' 'A9p' 'P1p' 'P6m' 'L1s'
 'ANorth' 'R3p' 'L5p' 'A1p' 'R8p' 'RGreen' 'L3s' 'P8p' 'REast' 'P9m'
 'PEast' 'P8s' 'R1p' 'L2m' 'L4p' 'L3p' 'RNorth' 'LSouth' 'R4p' 'R7p'
 'RWhite' 'P1m' 'R6p' 'PSouth' 'PGreen']",0
13589,468a021a5,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D6p' 'L8p' 'R6m'
 'P9m' 'RSouth' 'L9m' 'L9p' 'PWhite' 'RWest' 'A2s' 'L1p' 'A8m' 'R8s' 'P1s'
 'P8p' 'P9p' 'ARed' 'ANorth' 'L9m' 'L7p' 'RWhite' 'R8m' 'L7m' 'L3s' 'A8s'
 'A1m' 'AEast' 'R1p' 'PGreen' 'R1m' 'A1p' 'A2p' 'P1m' 'P6p']",0
13590,468a021a6,"['E_Round' 'W_Seat' 'WU20' '4th' 'no_riichi' '0_OR' 'D3p' 'A6p' 'L6m'
 'PWhite' 'PSouth' 'L7p' 'P6s' 'R7m' 'L7s' 'PSouth' 'PNorth' 'R2m' 'L4p'
 'RSouth' 'R5p' 'P9s' 'RWest' 'REast' 'L7m' 'R3m' 'L6m' 'ARed' 'RRed'
 'P3s' 'P1m' 'A1m' 'A1m' 'ARed' 'L2m' 'L6p' 'A2m' 'A1s' 'L9s' 'REast'
 'A1p' 'P9m' 'ANorth' 'P8m' 'P2p' 'P9p' 'L5p' 'L1s' 'L9p' 'R1s' 'R8s'
 'L3m' 'AEast' 'P8m' 'A7m' 'A9p' 'P8m' 'L5m' 'L6m' 'LWest' 'L7m' 'R1s'
 'P9m' 'RRed' 'L8s' 'P6p']",0
13591,468a021a7,"['E_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D6m' 'A1s' 'LWhite'
 'RGreen' 'P9s' 'A4s' 'LSouth' 'A1s' 'A8s' 'R8s' 'RNorth' 'L9m' 'P4m'
 'P8m' 'AGreen' 'RSouth' 'AEast' 'ARed' 'P3s' 'PNorth' 'P9p' 'PWest' 'P7s'
 'L2p' 'R1p' 'R1m' 'L8p' 'ANorth' 'LRed' 'A9s' 'A7s' 'L9s' 'LSouth' 'R6m'
 'PNorth' 'L3s' 'A2s' 'R3s' 'L9p' 'L1m' 'PRed']",0
13592,468a021a9,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '1_OR' 'D1m' 'RNorth' 'A9s'
 'A8s' 'A7p' 'ANorth' 'P1m' 'A8m' 'PNorth' 'A1s' 'A1m' 'PGreen']",0
13593,468bba931,"['E_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DWest' 'R8s' 'P2s'
 'L9m' 'ASouth' 'P7s' 'A1s' 'AWhite' 'P1m' 'P2p' 'A8m' 'R9m' 'L7p'
 'RGreen' 'P2s' 'LGreen' 'P8s' 'L5s' 'RRed' 'L4p' 'REast' 'PSouth' 'A3s'
 'P8p' 'R2s' 'L1s' 'L6p' 'A9p' 'A8m' 'RWest' 'A3p' 'R1p' 'LSouth' 'RSouth'
 'AWhite' 'L7m' 'L9p' 'P6m' 'PRed']",0
13594,468bba9310,"['S_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D3s' 'P9p' 'PGreen'
 'LEast' 'P8m' 'L9s' 'P2s' 'LWhite' 'P9m' 'PEast' 'ASouth' 'ARed' 'REast'
 'R8s' 'L6m' 'L1p' 'RRed' 'RRed' 'L2s' 'A1m' 'A2p' 'LNorth' 'A5p' 'RSouth'
 'PWest' 'L9s' 'A9p' 'A2p' 'RGreen' 'A8m' 'PNorth' 'L5m' 'A1p' 'R8p' 'P9m'
 'A7m' 'PWhite' 'ANorth' 'P3s']",0
13595,468bba933,"['E_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D4s' 'L7m' 'A3m'
 'A9p' 'A7s' 'R1s' 'AWest' 'PRed' 'P7p' 'A4m' 'REast' 'P8s' 'RWest' 'RRed'
 'REast' 'L9s' 'P4m' 'AGreen' 'L8p' 'L9s' 'R1m' 'R9p' 'R9m' 'LGreen' 'R2s'
 'P4m' 'LNorth' 'R5p' 'PRed' 'L6p' 'ANorth' 'P9p' 'A8p' 'PWest' 'PWest'
 'RGreen' 'A9s' 'A3m' 'R1m' 'PRed' 'L3m' 'PEast' 'P2p' 'L2m' 'A8p' 'L1s'
 'PNorth' 'R4s' 'P1m']",0
13596,468bba934,"['E_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D6m' 'L8m' 'RNorth'
 'L3m' 'P8p' 'P4s' 'A1s' 'P9m' 'PWhite' 'A1p' 'R3m' 'R3p' 'A1p' 'R6s'
 'LWhite' 'P2p' 'L5s' 'A2m' 'RWest' 'A3s' 'LSouth' 'L5p' 'R8m' 'A6p'
 'PGreen' 'RSouth' 'A4p' 'L1p' 'P5p' 'R6p' 'R3m' 'ARed' 'A2m' 'L3s'
 'AGreen' 'A5s' 'L8p' 'ARed' 'L1s' 'R7s' 'R7m' 'R1m' 'LSouth' 'RNorth'
 'RNorth' 'L1m' 'L9s' 'R9m' 'R4s' 'AEast' 'ASouth' 'RRed' 'ARed' 'P1p']",0
13597,468bba935,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D1p' 'R2m' 'P4p'
 'R3s' 'A1m' 'A6p' 'A1m' 'L2m' 'A8s' 'AEast' 'R6s' 'P7s' 'P7p' 'P7p' 'P1s'
 'ANorth' 'R1m' 'P9s' 'R2p' 'R8p' 'R4s' 'P1p' 'L1s' 'RSouth' 'A1p' 'R5m'
 'L8p' 'RWest' 'R1s' 'A6p' 'LNorth' 'A2p' 'P6s' 'A4s' 'L7p' 'AEast' 'P8m'
 'PSouth' 'A4s' 'AWhite' 'R9m' 'R6p' 'P2m' 'L2m' 'L5m' 'A3p' 'L8m' 'LWest'
 'L5p' 'R9p' 'A9p' 'REast' 'LNorth' 'R8s' 'A9s' 'L8s' 'ANorth' 'AWest'
 'R2s' 'P6p' 'R4s' 'LWhite' 'R6m' 'LEast' 'PWest' 'P9p' 'PSouth' 'P5p']",0
13598,468bba936,"['E_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D5s' 'RRed' 'P3s'
 'LEast' 'AEast' 'P2s' 'L1p' 'A5s' 'L6p' 'P8s' 'R1m' 'LWhite' 'R4s'
 'LGreen' 'P8p' 'AWhite' 'L7s' 'PWhite' 'P7s' 'RSouth' 'ARed' 'L1s' 'A2s'
 'R1s' 'R2m' 'P1p']",0
13599,468bba937,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DRed' 'L7s' 'R2p'
 'L2m' 'RSouth' 'R7s' 'A5m' 'L6p' 'L9s' 'P7s' 'LGreen' 'A4m' 'LEast' 'R1s'
 'PEast' 'A1m' 'P4s' 'R5s' 'RRed' 'P6p' 'R8p' 'P9s' 'L9p' 'R4s' 'AWest'
 'A2s' 'RGreen' 'P8p' 'L3p' 'P1p' 'PGreen']",0
13600,468bba938,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '1_OR' 'D2p' 'PEast' 'P6s'
 'R1m' 'L3m' 'L2m' 'R6m' 'RNorth' 'ARed' 'R2m' 'RNorth' 'ASouth' 'A9s'
 'ASouth' 'RRed' 'P6m' 'AWest' 'PWest' 'LWhite' 'AWhite' 'PNorth' 'A7s'
 'P4m' 'R7s' 'P9s' 'P1p' 'R1m' 'A8s' 'A1m' 'P6s' 'P9s' 'P3s' 'R3m' 'L8s'
 'R5m' 'A9p' 'R4s' 'PWhite' 'R4m' 'P2m' 'R9s' 'A4m' 'R3m' 'RGreen' 'L1s'
 'P1m' 'A3m' 'ARed' 'P2m']",0
13601,4694cace0,"['E_Round' 'S_Seat' 'WOoA20' 'tie' 'no_riichi' '1_OR' 'D8m' 'A9s' 'R8p'
 'P4m' 'LRed' 'R3m' 'AEast' 'R4p' 'ANorth' 'L3s' 'RRed' 'AGreen' 'RNorth'
 'PSouth' 'R1m' 'A7s' 'P7s' 'A9p' 'R1p' 'R8s' 'AWhite' 'A1m' 'P6s' 'P6m'
 'P6s' 'LSouth' 'R9s' 'A9s' 'A9p' 'R1p' 'L4m' 'R1p' 'PEast' 'RNorth' 'P7s'
 'PGreen']",0
